Tree,Fcln,Mcln
3190769,2006120,2006114
3190770,2006120,2006114
3190771,2006120,2006114
3190772,2006120,2006114
3190773,2006120,2006114
3190774,2006120,2006114
3190775,2006120,2006114
3190776,2006120,2006114
3190777,2006120,2006114
3190778,2006120,2006114
3190779,2006120,2006114
3190780,2006120,2006121
3190781,2006120,2006121
3190782,2006120,2006121
3190783,2006120,2006121
3190784,2006120,2006121
3190785,2006120,2006121
3190786,2006120,2006121
3190787,2006120,2006121
3190788,2006120,2006121
3190789,2006120,2006121
3190790,2006120,2006121
3190791,2006120,2006121
3190792,2006120,2006121
3190793,2006120,2006121
3190794,2006120,2006121
3190795,2006123,2006121
3190796,2006123,2006121
3190797,2006123,2006121
3190798,2006123,2006121
3190799,2006123,2006121
3190800,2006123,2006121
3190801,2006123,2006121
3190802,2006123,2006121
3190803,2006123,2006121
3190804,2006123,2006121
3190805,2006123,2006121
3190806,2006123,2006121
3190807,2006123,2006121
3190808,2006123,2006121
3190809,2006123,2006121
3190810,2006125,2006127
3190811,2006125,2006127
3190812,2006125,2006127
3190813,2006125,2006127
3190814,2006125,2006127
3190815,2006125,2006127
3190816,2006125,2006127
3190818,2006125,2006127
3190819,2006125,2006127
3190820,2006125,2006127
3190821,2006125,2006127
3190822,2006125,2006127
3190823,2006125,2006127
3190824,2006125,2006127
3190825,2006127,2006128
3190826,2006127,2006128
3190827,2006127,2006128
3190829,2006127,2006128
3190830,2006127,2006128
3190831,2006127,2006128
3190832,2006127,2006128
3190833,2006127,2006128
3190834,2006127,2006128
3190835,2006127,2006128
3190836,2006127,2006128
3190837,2006127,2006128
3190838,2006127,2006128
3190839,2006128,2006129
3190840,2006128,2006129
3190841,2006128,2006129
3190842,2006128,2006129
3190843,2006128,2006129
3190844,2006128,2006129
3190845,2006128,2006129
3190846,2006128,2006129
3190847,2006128,2006129
3190848,2006128,2006129
3190849,2006128,2006129
3190850,2006128,2006129
3190851,2006128,2006129
3190852,2006128,2006129
3190853,2006128,2006129
3190854,2006129,2006133
3190855,2006129,2006133
3190856,2006129,2006133
3190857,2006129,2006133
3190858,2006129,2006133
3190859,2006129,2006133
3190860,2006129,2006133
3190861,2006129,2006133
3190862,2006129,2006133
3190863,2006129,2006133
3190864,2006129,2006133
3190865,2006129,2006133
3190866,2006129,2006133
3190867,2006129,2006133
3190868,2006129,2006133
3190869,2006133,2006138
3190870,2006133,2006138
3190871,2006133,2006138
3190872,2006133,2006138
3190873,2006133,2006138
3190874,2006133,2006138
3190875,2006133,2006138
3190876,2006133,2006138
3190877,2006133,2006138
3190878,2006133,2006138
3190879,2006133,2006138
3190880,2006133,2006138
3190881,2006133,2006138
3190882,2006133,2006138
3190883,2006138,2006140
3190884,2006138,2006140
3190885,2006138,2006140
3190886,2006138,2006140
3190887,2006138,2006140
3190888,2006138,2006140
3190889,2006138,2006140
3190890,2006138,2006140
3190891,2006138,2006140
3190892,2006138,2006140
3190893,2006138,2006140
3190894,2006138,2006140
3190895,2006138,2006140
3190896,2006138,2006140
3190897,2006138,2006140
3190898,2006140,2006142
3190899,2006140,2006142
3190900,2006140,2006142
3190901,2006140,2006142
3190902,2006140,2006142
3190903,2006140,2006142
3190904,2006140,2006142
3190905,2006140,2006142
3190906,2006140,2006142
3190907,2006140,2006142
3190908,2006140,2006142
3190909,2006140,2006142
3190910,2006140,2006142
3190911,2006140,2006142
3190912,2006144,2006142
3190913,2006144,2006142
3190914,2006144,2006142
3190915,2006144,2006142
3190916,2006144,2006142
3190917,2006144,2006142
3190918,2006144,2006142
3190919,2006144,2006142
3190920,2006144,2006142
3190921,2006144,2006142
3190922,2006144,2006142
3190923,2006144,2006142
3190924,2006144,2006142
3190925,2006148,2006147
3190926,2006148,2006147
3190927,2006148,2006147
3190928,2006148,2006147
3190929,2006148,2006147
3190930,2006148,2006147
3190931,2006148,2006147
3190932,2006148,2006147
3190933,2006148,2006147
3190934,2006148,2006147
3190935,2006148,2006147
3190936,2006148,2006147
3190937,2006148,2006147
3190938,2006148,2006147
3190939,2006148,2006149
3190940,2006148,2006149
3190941,2006148,2006149
3190943,2006148,2006149
3190944,2006148,2006149
3190945,2006148,2006149
3190946,2006148,2006149
3190947,2006148,2006149
3190948,2006148,2006149
3190949,2006148,2006149
3190950,2006148,2006149
3190951,2006148,2006149
3190952,2006148,2006149
3190953,2006149,2006151
3190954,2006149,2006151
3190955,2006149,2006151
3190956,2006149,2006151
3190957,2006149,2006151
3190958,2006149,2006151
3190959,2006149,2006151
3190960,2006149,2006151
3190961,2006149,2006151
3190962,2006149,2006151
3190963,2006149,2006151
3190964,2006149,2006151
3190965,2006149,2006151
3190966,2006149,2006151
3190967,2006149,2006151
3190968,2006151,2006161
3190969,2006151,2006161
3190970,2006151,2006161
3190971,2006151,2006161
3190972,2006151,2006161
3190973,2006151,2006161
3190974,2006151,2006161
3190975,2006151,2006161
3190976,2006151,2006161
3190977,2006151,2006161
3190978,2006151,2006161
3190979,2006151,2006161
3190980,2006151,2006161
3190981,2006162,2006161
3190982,2006162,2006161
3190983,2006162,2006161
3190984,2006162,2006161
3190985,2006162,2006161
3190987,2006162,2006161
3190988,2006162,2006161
3190989,2006162,2006161
3190990,2006162,2006161
3190991,2006162,2006161
3190992,2006162,2006161
3190993,2006162,2006161
3190994,2006162,2006163
3190995,2006162,2006163
3190996,2006162,2006163
3190997,2006162,2006163
3190998,2006162,2006163
3190999,2006162,2006163
3191000,2006162,2006163
3191001,2006162,2006163
3191002,2006162,2006163
3191003,2006162,2006163
3191004,2006162,2006163
3191005,2006162,2006163
3191006,2006162,2006163
3191007,2006162,2006163
3191008,2006162,2006163
3191009,2006163,2006164
3191010,2006163,2006164
3191011,2006163,2006164
3191012,2006163,2006164
3191013,2006163,2006164
3191014,2006163,2006164
3191015,2006163,2006164
3191016,2006163,2006164
3191017,2006163,2006164
3191018,2006163,2006164
3191019,2006163,2006164
3191020,2006163,2006164
3191021,2006163,2006164
3191022,2006163,2006164
3191023,2006163,2006164
3191024,2006164,2006168
3191025,2006164,2006168
3191026,2006164,2006168
3191027,2006164,2006168
3191028,2006164,2006168
3191029,2006164,2006168
3191030,2006164,2006168
3191031,2006164,2006168
3191032,2006164,2006168
3191033,2006164,2006168
3191034,2006164,2006168
3191035,2006164,2006168
3191036,2006164,2006168
3191037,2006164,2006168
3191038,2006164,2006168
3191039,2006168,2006170
3191040,2006168,2006170
3191041,2006168,2006170
3191042,2006168,2006170
3191043,2006168,2006170
3191044,2006168,2006170
3191045,2006168,2006170
3191046,2006168,2006170
3191047,2006168,2006170
3191048,2006168,2006170
3191049,2006168,2006170
3191051,2006168,2006170
3191052,2006168,2006170
3191053,2006168,2006170
3191055,2006170,2006172
3191056,2006170,2006172
3191057,2006170,2006172
3191058,2006170,2006172
3191059,2006170,2006172
3191060,2006170,2006172
3191061,2006170,2006172
3191062,2006170,2006172
3191063,2006170,2006172
3191064,2006170,2006172
3191065,2006170,2006172
3191066,2006170,2006172
3191067,2006172,2006175
3191068,2006172,2006175
3191069,2006172,2006175
3191070,2006172,2006175
3191071,2006172,2006175
3191072,2006172,2006175
3191073,2006172,2006175
3191074,2006172,2006175
3191075,2006172,2006175
3191076,2006172,2006175
3191077,2006172,2006175
3191078,2006172,2006175
3191079,2006172,2006175
3191080,2006172,2006175
3191081,2006172,2006175
3191082,2006176,2006175
3191083,2006176,2006175
3191084,2006176,2006175
3191085,2006176,2006175
3191086,2006176,2006175
3191087,2006176,2006175
3191088,2006176,2006175
3191089,2006176,2006175
3191090,2006176,2006175
3191091,2006176,2006175
3191092,2006176,2006175
3191093,2006176,2006175
3191094,2006176,2006175
3191095,2006176,2006175
3191096,2006176,2006175
3191097,2006176,2006178
3191098,2006176,2006178
3191099,2006176,2006178
3191100,2006176,2006178
3191101,2006176,2006178
3191102,2006176,2006178
3191103,2006176,2006178
3191104,2006176,2006178
3191105,2006176,2006178
3191106,2006176,2006178
3191107,2006176,2006178
3191108,2006176,2006178
3191109,2006176,2006178
3191110,2006176,2006178
3191111,2006178,2006181
3191112,2006178,2006181
3191113,2006178,2006181
3191114,2006178,2006181
3191115,2006178,2006181
3191116,2006178,2006181
3191117,2006178,2006181
3191118,2006178,2006181
3191119,2006178,2006181
3191120,2006178,2006181
3191121,2006178,2006181
3191122,2006178,2006181
3191123,2006184,2006183
3191124,2006184,2006183
3191125,2006184,2006183
3191126,2006184,2006183
3191127,2006184,2006183
3191128,2006184,2006183
3191129,2006184,2006183
3191130,2006184,2006183
3191131,2006184,2006183
3191132,2006184,2006183
3191133,2006184,2006183
3191134,2006184,2006183
3191135,2006184,2006183
3191136,2006184,2006183
3191137,2006184,2006183
3191138,2006184,2006189
3191139,2006184,2006189
3191140,2006184,2006189
3191141,2006184,2006189
3191142,2006184,2006189
3191143,2006184,2006189
3191144,2006184,2006189
3191145,2006184,2006189
3191146,2006184,2006189
3191147,2006184,2006189
3191148,2006184,2006189
3191149,2006184,2006189
3191150,2006184,2006189
3191151,2006184,2006189
3191152,2006190,2006189
3191153,2006190,2006189
3191154,2006190,2006189
3191155,2006190,2006189
3191156,2006190,2006189
3191157,2006190,2006189
3191158,2006190,2006189
3191159,2006190,2006189
3191160,2006190,2006189
3191161,2006190,2006191
3191162,2006190,2006191
3191163,2006190,2006191
3191164,2006190,2006191
3191165,2006190,2006191
3191166,2006190,2006191
3191167,2006190,2006191
3191168,2006190,2006191
3191169,2006190,2006191
3191170,2006190,2006191
3191171,2006190,2006191
3191172,2006190,2006191
3191173,2006191,2006192
3191174,2006191,2006192
3191175,2006191,2006192
3191176,2006191,2006192
3191177,2006191,2006192
3191178,2006191,2006192
3191179,2006191,2006192
3191180,2006191,2006192
3191181,2006191,2006192
3191182,2006191,2006192
3191183,2006191,2006192
3191184,2006191,2006192
3191185,2006191,2006192
3191186,2006192,2006193
3191187,2006192,2006193
3191188,2006192,2006193
3191189,2006192,2006193
3191190,2006192,2006193
3191191,2006192,2006193
3191192,2006192,2006193
3191193,2006192,2006193
3191194,2006192,2006193
3191195,2006192,2006193
3191197,2006192,2006193
3191198,2006192,2006193
3191199,2006194,2006193
3191200,2006194,2006193
3191201,2006194,2006193
3191202,2006194,2006193
3191203,2006194,2006193
3191204,2006194,2006193
3191205,2006194,2006193
3191206,2006194,2006193
3191207,2006194,2006193
3191209,2006194,2006193
3191210,2006194,2006193
3191211,2006194,2006193
3191212,2006194,2006193
3191213,2006194,2006193
3191214,2006194,2006196
3191215,2006194,2006196
3191216,2006194,2006196
3191217,2006194,2006196
3191218,2006194,2006196
3191219,2006194,2006196
3191220,2006194,2006196
3191221,2006194,2006196
3191222,2006194,2006196
3191223,2006194,2006196
3191224,2006194,2006196
3191225,2006194,2006196
3191226,2006194,2006196
3191227,2006194,2006196
3191228,2006196,2006200
3191229,2006196,2006200
3191230,2006196,2006200
3191231,2006196,2006200
3191232,2006196,2006200
3191233,2006196,2006200
3191234,2006196,2006200
3191235,2006196,2006200
3191236,2006196,2006200
3191237,2006196,2006200
3191238,2006196,2006200
3191239,2006196,2006200
3191241,2006196,2006200
3191242,2006196,2006200
3191243,2006200,2006202
3191244,2006200,2006202
3191245,2006200,2006202
3191246,2006200,2006202
3191247,2006200,2006202
3191249,2006200,2006202
3191250,2006200,2006202
3191251,2006200,2006202
3191252,2006200,2006202
3191254,2006200,2006202
3191255,2006200,2006202
3191256,2006202,2006203
3191257,2006202,2006203
3191258,2006202,2006203
3191259,2006202,2006203
3191260,2006202,2006203
3191261,2006202,2006203
3191262,2006202,2006203
3191263,2006202,2006203
3191264,2006202,2006203
3191265,2006202,2006203
3191266,2006202,2006203
3191267,2006202,2006203
3191268,2006202,2006203
3191269,2006202,2006203
3191270,2006203,2006207
3191272,2006203,2006207
3191273,2006203,2006207
3191274,2006203,2006207
3191275,2006203,2006207
3191277,2006203,2006207
3191278,2006203,2006207
3191279,2006203,2006207
3191280,2006203,2006207
3191281,2006207,2006212
3191283,2006207,2006212
3191284,2006207,2006212
3191285,2006207,2006212
3191286,2006207,2006212
3191287,2006207,2006212
3191288,2006207,2006212
3191289,2006207,2006212
3191290,2006207,2006212
3191291,2006207,2006212
3191292,2006212,2006214
3191293,2006212,2006214
3191294,2006212,2006214
3191295,2006212,2006214
3191296,2006212,2006214
3191297,2006212,2006214
3191298,2006212,2006214
3191299,2006212,2006214
3191300,2006212,2006214
3191301,2006212,2006214
3191302,2006212,2006214
3191303,2006212,2006214
3191304,2006212,2006214
3191305,2006212,2006214
3191306,2006214,2006218
3191307,2006214,2006218
3191308,2006214,2006218
3191309,2006214,2006218
3191310,2006214,2006218
3191311,2006214,2006218
3191312,2006214,2006218
3191313,2006214,2006218
3191314,2006218,2006228
3191315,2006218,2006228
3191316,2006218,2006228
3191317,2006218,2006228
3191318,2006218,2006228
3191319,2006218,2006228
3191320,2006218,2006228
3191321,2006218,2006228
3191322,2006218,2006228
3191323,2006218,2006228
3191324,2006218,2006228
3191325,2006218,2006228
3191326,2006236,2006228
3191327,2006236,2006228
3191328,2006236,2006228
3191329,2006236,2006228
3191330,2006236,2006228
3191331,2006236,2006228
3191332,2006236,2006228
3191333,2006236,2006228
3191334,2006236,2006228
3191335,2006236,2006228
3191336,2006236,2006238
3191337,2006236,2006238
3191338,2006236,2006238
3191339,2006236,2006238
3191340,2006236,2006238
3191341,2006236,2006238
3191342,2006236,2006238
3191343,2006236,2006238
3191344,2006236,2006238
3191345,2006236,2006238
3191346,2006238,2006241
3191347,2006238,2006241
3191348,2006238,2006241
3191349,2006238,2006241
3191350,2006238,2006241
3191351,2006238,2006241
3191352,2006238,2006241
3191353,2006238,2006241
3191354,2006238,2006241
3191355,2006238,2006241
3191356,2006238,2006241
3191357,2006238,2006241
3191358,2006238,2006241
3191359,2006238,2006241
3191360,2006241,2006243
3191361,2006241,2006243
3191362,2006241,2006243
3191363,2006241,2006243
3191364,2006241,2006243
3191365,2006241,2006243
3191366,2006241,2006243
3191367,2006241,2006243
3191368,2006241,2006243
3191369,2006241,2006243
3191370,2006241,2006243
3191371,2006241,2006243
3191372,2006241,2006243
3191373,2006241,2006243
3191374,2004020,2003098
3191375,2004020,2003098
3191376,2004020,2003098
3191377,2004020,2003098
3191378,2004020,2003098
3191379,2004020,2003098
3191380,2004020,2003098
3191381,2004020,2003098
3191382,2004020,2003098
3191383,2004020,2003098
3191384,2004020,2003098
3191386,2003163,2004033
3191387,2003163,2004033
3191388,2003163,2004033
3191389,2003163,2004033
3191390,2003163,2004033
3191391,2003163,2004033
3191392,2003163,2004033
3191393,2003163,2004033
