Ortet,Index,Rank,EBV_dbh,acc_dbh,EBV_brh,acc_brh,EBV_str,acc_str,EBV_den,acc_den,EBV_pme,acc_pme,EBV_dothi,acc_dothi,Female,Male
3181243,926,4164,15.61247337,0.707643272,0.93096999,0.75419825,0.617402766,0.729429229,-4.631451659,0.774541154,-0.272040488,0.70833749,4.825761375,0.739668169,2003179,2003188
3181344,926,4165,13.16254616,0.743546233,1.059625601,0.804459446,0.810405965,0.756208305,-16.63819643,0.817501682,0.098706486,0.720891809,3.755043706,0.764907838,2003248,2003249
314374,925,4166,30.25881535,0.835070057,0.666554913,0.842481454,0.581918116,0.813109464,-23.0692217,0.889713437,-0.789744965,0.840126181,-15.50769984,0.879969886,2003072,2004024
313430,924,4167,8.383906442,0.839095346,0.239614457,0.885591328,0.293183781,0.856963827,-17.19092316,0.935799658,0.834391527,0.90171836,5.236971004,0.879810775,2004010,NA
317355,924,4168,11.70125911,0.788256303,0.467903291,0.861373322,0.131241399,0.810541794,-6.158961428,0.865358307,0.204816717,0.733381211,-3.570019064,0.775461153,2006153,2006253
317724,924,4169,27.15004309,0.778467726,0.718625427,0.837272954,0.73666444,0.794882381,-24.41587015,0.836092698,-0.541817802,0.755714893,-10.24469244,0.799461068,2004024,2003072
3181676,924,4170,-3.287995824,0.744564302,1.015827025,0.806576097,1.127156627,0.758458964,1.488915577,0.81957672,1.005212756,0.728696782,2.725971103,0.764836584,2004055,2004053
397055,923,4171,26.67501479,0.760816666,1.223112404,0.813010455,0.501546285,0.755130452,-20.9799198,0.853404945,-0.947875523,0.790045568,NA,NA,268345,268494
399400,923,4172,5.113377191,0.817668026,1.06889383,0.830031927,1.018693035,0.824378554,8.984390563,0.884188894,0.209085057,0.832178466,10.31183814,0.899150154,880618,268556
3182461,923,4173,9.604844523,0.745785492,0.209278955,0.80766763,0.634815186,0.759391862,-4.565071426,0.817193979,0.602373957,0.722127413,-1.730799544,0.759357623,2006211,2006215
399436,922,4174,11.07495495,0.825671242,0.430124255,0.833551438,0.37732876,0.839101305,9.062355923,0.883981335,0.0332024,0.833416463,0.281189411,0.836306762,880739,268315
315344,921,4175,23.70119915,0.715253102,0.771928785,0.71142533,0.077069307,0.732731875,-17.08850965,0.731856543,-0.63483337,0.73006849,NA,NA,2004002,2003018
397191,921,4176,7.227812144,0.821331845,1.293369827,0.850229969,0.778517508,0.820196318,-7.989876289,0.896222629,0.189449122,0.855690365,NA,NA,875054,268494
313399,919,4177,10.93984453,0.860693325,1.161581743,0.900346045,0.429994994,0.876721164,-11.42947494,0.946141638,-0.00882558,0.922312854,-1.001029985,0.884330255,2003025,NA
399567,919,4178,9.240165797,0.818677592,1.036563644,0.825390817,0.08010885,0.821107788,12.8992921,0.885042937,-0.366171801,0.833451258,-12.85529512,0.912386979,268556,880728
306030,918,4179,12.33990377,0.757039629,-1.085665793,0.792631693,0.68819201,0.778318701,7.965815527,0.805896395,0.983310805,0.802445637,NA,NA,268429,883022
397354,918,4180,1.614385838,0.807988861,0.429778048,0.847884426,0.753451592,0.793474637,9.888304214,0.889578552,0.767358391,0.83157441,NA,NA,268061,875230
313349,917,4181,21.31515888,0.88124117,0.932387994,0.910489429,0.092481259,0.893022956,-20.37043713,0.947948838,-0.505048473,0.930723375,-9.876177994,0.900431008,2004002,2003224
314518,917,4182,6.557717046,0.776061853,0.159870457,0.790579534,0.724668737,0.730768089,8.635265973,0.871090696,0.604868312,0.793506144,-6.779102341,0.85824006,2004063,NA
317293,917,4183,9.720596381,0.748983978,0.573220645,0.806629407,0.194231879,0.761181976,-1.765232267,0.819691405,0.200064793,0.72736442,-3.341162821,0.794821993,2006244,2006208
887824,917,4184,-2.089897461,0.849373887,0.700357097,0.902673806,0.866749759,0.871750538,7.602363788,0.737396772,0.929902669,0.750064664,NA,NA,NA,NA
317527,916,4185,10.38432,0.704404003,0.307125307,0.814233996,0.005851006,0.735486234,2.149465028,0.827942631,0.197447239,0.602010797,-2.099510998,0.767767543,2006222,NA
317729,916,4186,26.51838183,0.765383564,0.669286482,0.814441526,0.73480902,0.773189498,-16.03369515,0.829178509,-0.639439238,0.745115427,-10.17946822,0.786742652,2004024,2003072
399301,916,4187,8.567392631,0.817860624,1.269341369,0.818168076,0.403812292,0.8248612,-2.721282021,0.885418545,-0.087803929,0.834300306,3.307176196,0.89665824,880739,268622
3181658,915,4188,6.508870683,0.750415218,0.536027662,0.805070183,1.074224048,0.75442097,-1.609994875,0.819408933,0.65252224,0.72947721,-2.864242299,0.76830723,2004052,2004053
315429,914,4189,20.21092896,0.753751285,0.943888516,0.775231578,0.74454757,0.794672259,-18.17171388,0.797958019,-0.325141496,0.75774402,NA,NA,2004010,2003072
3180124,914,4190,8.38215174,0.746898922,0.272526633,0.807226115,0.38957463,0.758936097,-6.13825271,0.818146075,0.609825344,0.72539989,-0.702903085,0.762157464,2006234,2006235
313015,912,4191,13.14257562,0.878358127,1.143799415,0.908853123,1.187555387,0.89224324,-2.912737015,0.948237312,-0.146044415,0.931641025,0.646518426,0.899255247,2004045,2003303
875088,912,4192,3.584950963,0.966500388,1.400288834,0.970626602,1.18140109,0.966146987,4.66530376,0.48726892,0.217602721,0.424985882,NA,NA,268287,NA
2006244,912,4193,20.01355954,0.963953318,0.483612582,0.976854134,0.222831962,0.966400021,3.133289717,0.976517281,-0.562883892,0.963461987,-12.86315243,0.934207686,885200,885283
314476,911,4194,-0.930334223,0.842290924,0.967031611,0.853419006,0.667867689,0.8200878,10.72944411,0.896137824,0.565395297,0.85251393,-5.187341784,0.896212028,2004010,2003150
399409,911,4195,14.52273093,0.816251187,0.913952121,0.827317956,1.08574095,0.829407017,3.641283012,0.885603184,-0.25288792,0.835623121,-1.030563727,0.769807768,880761,268622
317579,910,4196,-0.666110389,0.745970509,0.503417491,0.806427926,0.487053727,0.758661321,7.736204146,0.817192144,0.850972115,0.723107184,-2.466819905,0.760664841,2006237,2006195
313115,909,4197,-14.78172552,0.820370038,1.116362749,0.847016529,0.761970856,0.810510333,1.482794553,0.89659913,1.645919479,0.861637975,3.740554948,0.866076786,2003161,2004028
317011,909,4198,0.827579052,0.779365768,-0.034691788,0.847422563,0.752714287,0.796285753,12.12321009,0.858616911,1.058862853,0.724167108,2.237424922,0.76053468,2006101,2006201
399559,909,4199,16.33249015,0.823604881,1.321269525,0.832968187,0.455027558,0.831690447,7.889380163,0.887573659,-0.869930856,0.835007784,-4.681282463,0.872730199,268556,880728
3182103,909,4200,12.46912403,0.743944218,0.598714598,0.807060716,0.435607198,0.755765837,-3.661322836,0.816707414,0.073844024,0.724134656,-4.055275818,0.756948479,2006145,2006146
315571,908,4201,14.34372579,0.752671907,0.906969207,0.800909483,0.512478998,0.784702491,-5.416216577,0.816105998,-0.199326903,0.716462141,NA,NA,2004032,2003176
317596,908,4202,-2.192879985,0.741680524,0.322998875,0.80548743,-0.010115646,0.75794195,18.1810911,0.814418197,0.747579783,0.71999375,5.33016245,0.756846087,2006239,2006132
3180832,908,4203,20.10041818,0.761098548,0.891698039,0.831335071,0.468139585,0.782092706,-5.726418277,0.831097467,-0.600194405,0.738753003,0.28713794,0.784604359,2003159,2003164
306086,907,4204,12.7214092,0.761449276,0.604381413,0.785967557,0.416216662,0.771403915,5.956874354,0.805375068,-0.140314526,0.79585363,NA,NA,885001,268054
313178,907,4205,20.0687198,0.882010204,1.100656026,0.911399473,0.102237055,0.893570367,-22.6094721,0.949417716,-0.489460948,0.92867217,-5.546778914,0.894864236,2004002,2003018
313179,907,4206,18.26830889,0.860471964,0.45885686,0.900144988,0.274634037,0.88161216,-21.67221159,0.946933472,0.061918727,0.925825578,-6.590092579,0.885805283,2004002,NA
314094,906,4207,10.27756877,0.802702934,1.036478706,0.81445626,0.443163958,0.780121144,-1.058694102,0.865950345,-0.098400403,0.79200505,-3.808014234,0.887161767,2003259,2004002
314300,906,4208,23.69037727,0.843832922,0.977432518,0.854254061,0.59498041,0.821226522,-12.75777818,0.895548994,-0.742527709,0.85577275,-3.748832395,0.892940088,2004046,2003217
2003195,906,4209,11.53257758,0.93695731,0.685281216,0.951004732,-0.185045884,0.937438531,8.613643541,0.955670968,-0.303121739,0.943182379,4.961025044,0.920581338,850533,850234
313218,905,4210,15.89773581,0.855292348,1.242176764,0.896992196,0.730999466,0.870932833,-3.942044801,0.945416839,-0.4995484,0.922305806,-9.499051496,0.895653951,2003369,NA
314027,905,4211,7.017223294,0.840197001,0.90341607,0.846805763,0.854475291,0.812132994,-0.595268638,0.894855854,0.301722528,0.842484421,-8.603291588,0.883688293,2003299,2004028
888507,905,4212,19.84930628,0.890900107,-0.075872961,0.93290782,0.287104927,0.898781397,6.085761223,0.530611911,-0.251977961,0.520790745,-0.151569478,0.443265158,NA,NA
3180054,905,4213,15.41827891,0.743621544,0.113098996,0.804528433,0.228138165,0.753692908,1.037357944,0.816364502,0.025162853,0.720987517,-8.209320486,0.759422149,2006219,2006223
306493,904,4214,11.51482133,0.753850118,-0.802086593,0.79413412,0.026142182,0.777414304,7.908943342,0.806181741,0.689375712,0.801942018,NA,NA,883064,870568
314121,904,4215,18.61851745,0.834160656,0.798008371,0.836508219,0.525225799,0.801698198,-23.67913951,0.892061097,-0.079849102,0.847140484,-0.586870906,0.89214853,2003047,2004013
314680,904,4216,15.93558109,0.83863997,0.543600704,0.848519299,0.441300289,0.816343065,5.965248435,0.894138133,-0.327000726,0.844334057,-12.77159264,0.876551196,2004006,2003047
317106,904,4217,12.15472042,0.758454349,0.486475149,0.813031365,0.509671888,0.76132516,-1.622199826,0.823836149,0.137585236,0.705897301,1.655797555,0.770209063,2006157,2006232
317234,904,4218,7.644244449,0.784960509,-0.373483783,0.860602115,0.019731367,0.813547786,0.709794995,0.862603617,0.83248427,0.751602288,-2.076213611,0.807620579,2006227,2006232
3181332,904,4219,11.72052674,0.72106033,0.85927741,0.765836144,0.865707725,0.739026387,-13.92155572,0.784137105,0.258699814,0.72114839,-0.225165727,0.75221473,2003219,2003248
314650,903,4220,21.16239449,0.840778211,0.915476769,0.847499263,0.839334443,0.808935102,-23.45931638,0.891251928,-0.263890197,0.844530639,-3.766698701,0.900564268,2003072,2004010
317329,903,4221,16.12769778,0.784686562,0.059385715,0.864662362,0.014617565,0.831893623,-3.6158752,0.862042342,0.04560151,0.725237203,-11.76989537,0.768717764,2006131,2006143
315263,902,4222,11.68610396,0.716733563,1.183753562,0.721526853,1.139043474,0.767830711,-4.058292583,0.738401652,-0.07092446,0.747378753,NA,NA,2004045,2003303
888697,902,4223,22.7369951,0.887752781,0.756444558,0.930884526,0.92810657,0.896537227,-10.55833902,0.487761212,-0.50549762,0.475953779,-1.715039255,0.435754518,NA,NA
3181694,902,4224,9.259839717,0.746183624,0.95190275,0.806840133,0.799993253,0.759303628,-22.07803154,0.817569569,0.513391603,0.72780698,-2.411236476,0.765305821,2003053,2003080
3182417,901,4225,1.41932108,0.758667912,-0.229509632,0.831128149,-0.069483573,0.783162818,11.51335522,0.827290155,0.945243472,0.736357929,-2.626997902,0.788026015,2006204,2006206
306347,900,4226,19.10253637,0.757217274,-0.056597475,0.793296288,0.042432492,0.780551087,-4.402093073,0.804908069,-0.073625516,0.794859107,NA,NA,885220,888534
306400,900,4227,29.72396843,0.754415005,0.825565251,0.792316856,0.691605964,0.77628603,-14.10650007,0.801382555,-1.029751419,0.798575607,NA,NA,268062,887912
313358,900,4228,5.099377732,0.882885043,0.625888642,0.91272285,0.539704373,0.9010394,-4.084733051,0.947520976,0.596974512,0.933547535,-8.32571555,0.88775616,2004003,2003259
3181844,900,4229,-0.700463417,0.738499831,0.66340466,0.803222261,0.160184015,0.749439791,3.111339424,0.816417173,0.752804274,0.720265229,4.695032271,0.766320429,2004085,2004081
317519,899,4230,19.67513876,0.759851959,0.100570712,0.820555909,0.170046997,0.769783736,15.74032445,0.820694828,-0.573821579,0.712494912,-1.06882685,0.727024759,2006222,2006226
3182114,899,4231,9.981386594,0.743191093,0.509517991,0.803315629,0.857953047,0.755330391,-4.933056832,0.816139081,0.417821891,0.718678649,-3.787946589,0.760395949,2006150,2006146
315421,898,4232,18.92094085,0.749049398,0.307250389,0.783073432,0.374158124,0.773709894,-12.42250419,0.804249339,-0.055726123,0.741331235,NA,NA,2004010,2003018
315546,898,4233,25.47322968,0.76242639,0.769305212,0.81125027,0.750102018,0.790830576,-20.562053,0.815201816,-0.559302002,0.727818659,NA,NA,2004024,2003072
2004014,898,4234,14.01807164,0.940973432,0.372793317,0.946068708,0.615863702,0.930752384,4.935018177,0.954507203,-0.031318184,0.949779448,-5.958209802,0.862487681,875007,288406
3180032,898,4235,6.355690504,0.700168551,0.499765559,0.756400026,0.653597684,0.722492907,6.716049128,0.77399354,0.403227091,0.698954934,-6.605797825,0.725506719,2006217,2006219
2004090,897,4236,-7.638268809,0.950713942,0.755670486,0.957385502,1.131530666,0.948907266,11.809494,0.97017988,1.240632744,0.960256737,9.40266852,0.901001665,268591,268232
3181384,897,4237,20.26055204,0.708398193,0.12789648,0.786638418,0.727662127,0.751735991,8.577134042,0.794308504,-0.3625013,0.721895422,-13.15274043,0.767169473,2003326,2003380
313310,896,4238,5.475951718,0.853387368,0.407828656,0.884031108,0.39896521,0.853423107,-3.433587629,0.941584303,0.655981952,0.912493836,3.574075393,0.872057338,2004003,NA
314370,895,4239,27.67267142,0.836651062,0.578383362,0.839366428,0.823233974,0.798843539,-18.14436331,0.890003371,-0.628584235,0.841865785,-12.41433499,0.896473647,2003072,2004024
315022,895,4240,11.55203699,0.755304574,0.647654985,0.801585928,0.694174815,0.784059309,3.950140157,0.810684279,0.003850065,0.734873458,NA,NA,2003150,2004032
317020,895,4241,-0.266094539,0.751425312,-0.10050184,0.826779898,0.602628993,0.785005096,20.02931154,0.838941595,0.970195735,0.718136477,1.866049819,0.767015645,2006101,2006201
399352,895,4242,16.37009722,0.822441487,1.533961026,0.826658938,1.070833057,0.830178294,-6.755257703,0.881821977,-0.5924067,0.82506727,-0.48349288,0.78276561,880761,850055
2003170,895,4243,7.336498197,0.960324945,0.008135187,0.968446694,0.156463949,0.960036458,-8.643840359,0.975901122,0.817385119,0.970309744,-1.361204197,0.933158615,268531,886936
306185,894,4244,19.18714141,0.753393655,0.804339979,0.791280608,0.716162724,0.779222048,-12.54746604,0.803947138,-0.307889678,0.798835402,NA,NA,268062,887912
313056,894,4245,9.177232415,0.85403103,0.971672713,0.860874555,0.975158098,0.842045129,-4.358975078,0.921204103,0.195240534,0.874352904,-15.81108976,0.902215606,2003303,2004028
313373,894,4246,3.899472618,0.835197581,1.07031314,0.843595282,0.307549682,0.827708886,13.30831121,0.916520594,0.003112487,0.872548566,0.166127257,0.884029977,2004011,NA
399090,894,4247,4.598365331,0.757886535,1.689517623,0.763355094,1.220755151,0.775790565,8.831577115,0.870757716,-0.129149168,0.785122283,9.243146447,0.87724284,880656,NA
875077,894,4248,2.510938736,0.972438173,0.846025578,0.976952404,1.394924813,0.971406712,4.851651087,0.883221943,0.664137563,0.86819583,-4.014697101,0.926660671,268054,NA
397162,893,4249,10.06467176,0.722225034,-0.171890716,0.786628883,-0.157672333,0.7232026,-12.00572878,0.868129023,0.725999437,0.74166839,NA,NA,NA,NA
885198,893,4250,7.454618854,0.862908454,1.927674445,0.912613829,0.29256016,0.883572861,-7.137275817,0.837432982,-0.392138178,0.781308518,0.547665582,0.556439574,NA,NA
306434,892,4251,19.33217187,0.738410455,-1.132475227,0.780916129,-0.47997864,0.756187807,-24.01169622,0.792586904,0.829597851,0.773182385,NA,NA,883021,870613
314547,892,4252,-2.829442689,0.800250586,0.604344355,0.811678508,0.363301618,0.751906909,-2.846040793,0.877915144,1.092343235,0.81661925,-9.008534753,0.873053263,2003221,NA
306256,891,4253,9.401659555,0.757183597,0.568655219,0.791439195,0.331476052,0.776919558,-5.886476687,0.801161657,0.304921092,0.789243308,NA,NA,885132,268405
314093,891,4254,13.72608103,0.83833108,1.089914557,0.856471833,0.398904862,0.839852963,0.747496629,0.89758008,-0.439170359,0.8476957,-4.448039482,0.901121523,2003259,2004002
315255,891,4255,11.25333515,0.717911554,1.205539051,0.717760406,1.110612725,0.755700999,-4.181824857,0.736860231,-0.072948559,0.743501177,NA,NA,2004045,2003303
317210,891,4256,3.122569081,0.779323425,0.210966624,0.847586574,0.190656213,0.795003774,14.37876728,0.853871185,0.543664566,0.739814166,-3.346150987,0.777960153,2006227,2006143
317382,891,4257,6.829072406,0.768601327,0.538267685,0.842822045,0.537870014,0.802458722,32.27038514,0.834290117,-0.185787077,0.700624721,-5.432364597,0.708427131,2006153,2006130
893512,891,4258,14.12338191,0.944859778,0.206494329,0.966959151,0.43513709,0.941911355,-3.896678593,0.942042993,0.184294159,0.92465453,NA,NA,NA,NA
3182211,891,4259,8.539846065,0.740564649,-0.126969672,0.806919451,-0.042970862,0.753215109,13.6113179,0.816816381,0.333673715,0.712179753,-0.27829053,0.755886896,2006156,2006158
315271,890,4260,15.99852214,0.752928948,0.792198044,0.787202007,0.775515353,0.807594577,-14.40244127,0.805626464,-0.02989347,0.749153522,NA,NA,2004046,2003217
317875,890,4261,4.450332207,0.761267364,0.082905926,0.847499263,0.002347927,0.79970432,4.800332675,0.838285751,0.670752423,0.743527404,-0.473521748,0.800574794,2006239,2006132
397022,890,4262,7.374229865,0.821482197,1.190372614,0.852229429,1.045984394,0.831424681,-5.634794469,0.89501676,0.221359914,0.826289901,NA,NA,268065,875054
315222,889,4263,9.8823016,0.750844857,0.296720035,0.789977215,0.699490974,0.764341547,0.327169355,0.804526569,0.404982707,0.721734023,NA,NA,2004003,2003259
317140,889,4264,11.65887432,0.779467126,0.548382053,0.850714406,0.133503477,0.800344301,6.224088328,0.859217667,-0.126692625,0.720459576,-7.415712373,0.762409995,2006220,2006240
317505,889,4265,6.165157698,0.778373304,0.573414659,0.852109735,0.005871501,0.80088576,18.59058039,0.858583718,-0.024815999,0.721232279,0.543061254,0.763049147,2006222,2006132
268062,888,4266,27.61217698,0.981129451,0.305250621,0.988930736,0.958538533,0.981486118,-20.53787586,0.977643084,-0.383385413,0.972986639,-10.42497478,0.973934289,NA,NA
313107,888,4267,18.21892403,0.85450395,0.467296534,0.888522932,0.285453719,0.856254051,-17.02547529,0.9270987,-0.051306335,0.900500416,0.459035551,0.878672294,2003047,2004013
399318,888,4268,10.32789324,0.824628401,0.551475833,0.838734761,1.390736719,0.841506387,-7.662053604,0.890176949,0.532102868,0.840892978,-1.207609271,0.784682738,880729,875054
313472,887,4269,20.8057203,0.836386872,0.004288425,0.882495326,0.171349467,0.863306435,0.853289578,0.924443616,-0.318912528,0.904755216,4.17434759,0.800923217,2004063,NA
288109,886,4270,10.18741381,0.960956815,1.47743421,0.968644414,1.04390474,0.955873423,7.94285507,0.959137634,-0.424300855,0.955015707,-1.656888471,0.947178441,875076,875044
313365,886,4271,5.327138606,0.872357152,0.478708012,0.900141656,0.507426194,0.871165312,11.23219523,0.942899252,0.350901311,0.92328977,-10.40755684,0.895713124,2004003,2003259
306440,885,4272,26.36605824,0.759844063,0.127551474,0.792873887,0.154596215,0.781014725,-4.969324738,0.807997525,-0.681298487,0.802177661,NA,NA,885220,888534
313425,885,4273,14.47309046,0.88257181,0.877159963,0.910032417,0.859512822,0.894241578,-21.63045294,0.949243383,0.177176977,0.930910844,-2.672421562,0.891414606,2003072,2003135
3181474,885,4274,11.29295033,0.744507891,0.648579913,0.804204576,0.307949809,0.757478052,-13.64534983,0.817838615,0.258347449,0.719485233,-7.360743635,0.764650901,2004009,2004012
317617,884,4275,20.05239474,0.776727108,0.18561369,0.846638057,0.615371619,0.791559852,-2.963674114,0.856840125,-0.203599052,0.724259622,-12.92699293,0.760700335,2006247,2006188
399225,884,4276,4.825492305,0.765456073,-0.011567637,0.784123077,0.871275322,0.77915467,16.90806181,0.862866734,0.666483386,0.789849353,9.835240953,0.851237335,880761,NA
875218,884,4277,11.80849515,0.967526744,0.804715756,0.97121007,1.434414488,0.964981865,5.873101091,0.627011164,0.012776376,0.624517414,-0.622102768,0.919997826,268093,NA
886926,884,4278,0.719592807,0.91463162,-0.547229955,0.943335041,0.401243632,0.925976782,21.80648206,0.804528433,1.084737556,0.825820804,-14.66313387,0.31785374,NA,NA
313117,883,4279,-6.424816833,0.871241069,0.995833985,0.899495414,0.872964954,0.884090493,4.672210016,0.941130703,1.064557259,0.916510775,-3.568728454,0.884855355,2003161,2004028
315217,883,4280,9.80789586,0.750889473,0.450702088,0.790170868,0.615574724,0.763979057,-1.394147434,0.805514742,0.319259534,0.719292013,NA,NA,2004003,2003259
315254,883,4281,9.468407858,0.741074895,1.131505902,0.768593521,1.208521023,0.789365568,-4.356461934,0.789898728,0.11554224,0.743946907,NA,NA,2004045,2003303
314408,882,4282,8.683177849,0.819289326,0.945497882,0.834232581,0.578029806,0.80410074,5.544864344,0.875233683,-0.054813646,0.808289552,-11.43643521,0.889205825,2004003,2003259
315266,882,4283,10.42007243,0.715221644,1.180162184,0.718629946,1.000200913,0.743886416,-2.677320075,0.733046383,-0.064242689,0.736060459,NA,NA,2004045,2003303
315426,882,4284,18.62104198,0.757056801,0.388172799,0.802015586,0.35653306,0.787278223,-15.54546107,0.81533674,-0.049582581,0.73545836,NA,NA,2004010,2003018
317003,882,4285,6.752979855,0.768415903,0.305919648,0.826668011,0.366498414,0.775684859,12.50423647,0.84562403,0.295454832,0.726064735,-5.192710179,0.765606296,2006101,2006244
317896,882,4286,7.194557864,0.749433786,0.10026089,0.809002472,0.537252654,0.759502469,10.98538159,0.778781099,0.463626029,0.7228762,-2.875281675,0.769659015,2006130,2006232
397402,882,4287,10.20360055,0.809515905,1.176654448,0.859110005,0.154222235,0.802951431,3.012666861,0.898174816,-0.358665796,0.849979412,NA,NA,268573,268007
317019,881,4288,2.405303821,0.77685005,-0.247133176,0.847454424,0.69908368,0.79243107,19.4282206,0.856817367,0.891582125,0.72610743,0.524765762,0.762975098,2006101,2006201
317869,881,4289,-0.808762986,0.747256315,0.532357946,0.808399654,0.494557216,0.757639756,4.888590858,0.818175409,0.863408406,0.722035318,-4.121565679,0.763163154,2006237,2006195
3181961,881,4290,20.20763775,0.743628267,0.747995029,0.806044664,0.275944726,0.75934182,3.854555681,0.818304955,-0.783398301,0.723781735,-4.621697087,0.757901709,2006119,2006118
313666,880,4291,24.9538209,0.877683884,0.999088314,0.909125404,0.306745413,0.891585105,-7.090264241,0.947470316,-1.055946515,0.928209567,-11.26841981,0.900744137,2003371,2004048
315257,880,4292,10.03864635,0.715135651,1.263146842,0.724044198,1.117732082,0.777581507,-3.801554651,0.738125328,-0.042107943,0.745270421,NA,NA,2004045,2003303
306280,879,4293,5.400150334,0.753643152,-1.145203142,0.794426837,-0.025590175,0.776453476,-1.964789633,0.805780988,1.482947838,0.80374374,NA,NA,883064,870568
3181321,879,4294,12.82753183,0.756117716,0.788643418,0.813683599,0.67649753,0.769012354,-16.75753118,0.827714323,0.203392799,0.739912833,2.867432479,0.779994231,2003219,2003248
3182404,879,4295,9.276630169,0.747859612,0.112738962,0.808489332,0.151087784,0.757390256,-3.462827496,0.818022005,0.493301668,0.72378588,-8.972780916,0.764718903,2006204,2006198
306164,878,4296,6.822881164,0.752502492,0.919933382,0.794728885,0.056293688,0.777978791,-19.53862005,0.803707658,0.449040674,0.803736897,NA,NA,887801,268531
3181461,878,4297,9.331599194,0.748055479,1.025648771,0.806682094,0.557326205,0.755671886,1.169020393,0.817971271,-0.075704271,0.72606749,-1.397870091,0.762779785,2004007,2004009
313679,876,4298,21.51893541,0.880905784,0.82626402,0.912135407,0.56653607,0.898086299,-10.80393611,0.948855627,-0.577906349,0.929669296,-3.495382816,0.894440607,2003232,2003217
317340,876,4299,13.71616224,0.790365106,0.096668952,0.869081124,-0.375055479,0.823492562,-5.858462822,0.865949768,0.108232873,0.732690931,1.554120071,0.78037491,2006131,2006205
850315,876,4300,9.802217399,0.963606247,0.076306871,0.978699647,0.658540791,0.968877185,-2.801386628,0.895022346,0.58273261,0.632520355,1.653369076,0.599025041,NA,NA
3180059,876,4301,16.2463202,0.744066529,0.372330278,0.807163552,0.220476581,0.75565733,-6.526636837,0.817443576,-0.087311958,0.725765802,-7.270321557,0.767745401,2006223,2006224
3181696,876,4302,5.274796314,0.746759667,0.94165312,0.80553026,0.488064111,0.758348864,-12.29857333,0.819041513,0.504291748,0.730542949,-4.354867701,0.767385171,2003053,2003080
399059,875,4303,16.40700523,0.820212777,1.348217494,0.829331659,1.146740493,0.833002401,-7.895199153,0.88509491,-0.463553083,0.832656592,-4.811174233,0.777111318,880761,268315
3180057,875,4304,15.37305822,0.700708213,0.297419957,0.754926486,0.278571363,0.723331874,-8.227418004,0.773910202,0.066500275,0.699728519,-7.291565976,0.726997249,2006219,2006223
314506,874,4305,8.982473098,0.799148922,0.558756459,0.80282003,0.386049789,0.745548121,-8.37619354,0.877071263,0.379593627,0.801276482,-12.3067156,0.86972122,2004016,NA
317909,874,4306,19.13173418,0.74882508,-0.298041184,0.808801583,-0.121445918,0.760939551,-7.371414388,0.818812555,0.062136498,0.723253068,-6.198013564,0.753373082,2006116,2006143
399290,874,4307,13.73008481,0.822595283,1.536594553,0.833217259,0.710587966,0.835461549,-7.580388602,0.885264932,-0.504868113,0.836536909,1.453204223,0.897938194,880739,268622
875051,874,4308,0.310282118,0.989134976,1.302556487,0.991618374,1.3830496,0.988730499,16.42755549,0.970147927,0.280298798,0.955839422,-6.428062031,0.935275895,268089,NA
2006263,874,4309,7.898745075,0.941254482,0.341261834,0.960219767,0.749649283,0.939457822,-3.845995912,0.959553542,0.59087566,0.951685347,-0.588337169,0.710081685,885391,NA
306233,873,4310,8.910716611,0.755239697,1.023749649,0.782876108,-0.275126601,0.767022816,-10.17062008,0.803332434,-0.030216633,0.793568523,NA,NA,268531,887915
314072,873,4311,11.79740369,0.811342098,0.970669857,0.828728544,0.48546986,0.80136259,-4.888151082,0.870437821,-0.121841142,0.798772809,-8.489738795,0.878995449,2003150,2004032
317256,873,4312,14.18497612,0.768016927,0.231692225,0.827385642,-0.068554922,0.771450582,3.077333995,0.845946216,-0.113459914,0.720460964,-5.942739007,0.763208359,2006240,2006104
3181240,873,4313,17.94616697,0.706067985,0.706255168,0.757089823,0.610304525,0.725387483,-8.546052018,0.776729683,-0.287803674,0.709486434,2.716884061,0.744107519,2003179,2003188
3180055,872,4314,13.91600124,0.741654906,-0.04151923,0.804364967,0.337714751,0.755095358,6.033638704,0.81434268,0.115073074,0.723198451,-6.28918389,0.758658026,2006219,2006223
3182453,872,4315,-2.078692712,0.743725084,0.622505182,0.808422538,0.526072783,0.756386145,-1.2322664,0.817120554,1.010979924,0.718481733,-6.179845379,0.766077672,2006210,2006211
306376,871,4316,12.69258482,0.757656255,0.710856839,0.794833316,-0.224775615,0.779410033,-7.987894882,0.807535758,-0.133298079,0.806204068,NA,NA,268531,887915
313356,871,4317,17.91093846,0.87666185,1.420478538,0.906481108,0.53938702,0.887018602,-17.1374875,0.947027455,-0.585314787,0.926215418,-2.785226995,0.874031464,2004002,2003224
314496,871,4318,22.88817216,0.83719054,0.795760828,0.841199144,0.442608557,0.803471841,-14.53480781,0.890430233,-0.618358531,0.848173331,-9.636118127,0.890970819,2003224,2004035
306199,869,4319,8.560951463,0.761457156,0.47611451,0.795852373,0.170839325,0.780099994,0.553389287,0.805475636,0.23033947,0.804519733,NA,NA,268545,887710
317062,869,4320,5.833416523,0.73305525,0.395876429,0.789404206,0.31536032,0.744987919,10.30984688,0.816370014,0.317393327,0.704201676,0.314238957,0.740287106,2006130,2006221
3182198,869,4321,5.474291084,0.73657111,0.01040328,0.802143379,-0.053867705,0.751354111,14.87219881,0.816168488,0.408119702,0.71247807,-2.090665441,0.754983444,2006156,2006158
